place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJsW063l_3aS4RRBpjfq_HTjc,fa1c2e3c7e512c9de062b2ca0b502f31,1,2023-05-13,Its difficult to park...,0,1
ChIJ____vwb0aS4RaOXDr-j0PGE,50501ccfc7d7348242e7337e16fa0a3c,3,2020-05-13,"iced milk coffee In my opinion, the coffee tastes a bit less strong. maybe because theres too much ice. so it doesnt taste as thick. The sweetness isnt too overpowering and its just right for me. if you sit inside its a bit hot. I think its cooler to sit outside.",0,1
ChIJjQpYZMFZZS4Rv6tch9b0IMw,783ee37b8a4211b455b632a524fd175b,2,2024-04-14,Lots of buskers are very annoying... the food is quite expensive for the average salary,0,1
ChIJIS5N5MqVaS4RwzoJmfrHk0U,c3a8dfe322ac843b7771b2393c48e109,3,2022-05-15,OK,0,0
ChIJl-lKWEgfcS4RMXPi_GBhcWU,50765454a6c4a43fccbeb0ff94dff9dc,3,2023-05-14,"You need to pay more attention to the cleanliness of the rooftop, because it looks dirty, especially as there are rats passing by. The minus is that there is no place to pray, and there are no tissues provided on the tables. The food tastes good but doesnt match expectations when seen in the picture Thanks",0,1
ChIJ4cZCL_ONQS4RplnjvqvwC1o,4a3142533b3c54ed18922d777ee5afe7,3,2024-04-10,Ok,0,0
ChIJj5uxQEL71y0RRRkU2TEr1og,f2bd71bf3c2dc21f68ed64718ee6b2f5,1,2024-05-14,"THE PARKING GUY WAS RESEEK EVEN THOUGH 2 PEOPLE WERE, THEY DONT DIRECTION WELL, IN THE MIDDLE THERE WAS LEFT TO GO AND TAU TAU TOLD TO REPAIR THE PARKING AGAIN UNTIL 3X, SKIP LA THE PARKING MAN WAS RESEK",0,1
ChIJDW2wEKBZei4RDVYkvI52xew,de9981e98b2ac67ad7001a9222cf6e91,2,2024-04-12,kurang worth it:),0,1
ChIJO1cC_pf3aS4RzNViyk7QMAc,26cba9b438439d10fe933babd360d12c,3,2023-05-13,Coffees good - Small parking spot - Nice service - Food : 4/5,0,1
ChIJN-MUleVeZS4R28pu_L93DrI,ec76623d7ba7026a668ed934ef62f8f6,3,2020-05-14,Delicious to drink at night,0,1
ChIJtRCsgX3taS4RnLKs_GAwFl4,944e2544c136f2aa6dd3cb25605ffc72,1,2023-09-10,Ordered food for more than an hour     even though it was just boiled noodles... when the noodles came they didnt have any taste... it was a mess.,0,1
ChIJVzr8CUmDZS4R0gjWpftAU7Q,54cd8bbdb402a78f1e2019c73dc678b2,3,2020-05-11,Coffee shops and fried food go well together,0,0
ChIJgc3Ot9KKQS4RXpXTHKtbVpY,33a98e9acab9bf3baf207c38521758b9,3,2024-03-10,"The taste of the soup is delicious, the squid in Padang sauce is sweet. Karedok is delicious. Portions are quite large. The service was unsatisfactory because I couldnt remember what was served and the calculations didnt match. If you dont tell me, almost the amount that goes into the bill is more than what is eaten. The price is quite expensive",0,1
ChIJv2E6vEIXei4RDaZxZECQ1e8,f4e4ba4fd65325425705a52d5e7159dc,3,2023-12-15,"Honest review, hehe. For patient people, highly recommended. But if you cant wait, dont try it haha. Queue 20-25 minutes, wait for food 1 hour. In my opinion 50:50, not worth it but not too disappointing either. Order iced chocolate, mendoan and toast. The chocolate ice is delicious, its thick and very chocolatey. The toast is also delicious, soft, even though it is small, it has a lot of filling. Mendoan? I dont know what its like because I dont accept it hehe. Waited for an hour and a half but it didnt come, even though the queue was 50 and when I asked it was already up to 70, I dont know how the service system got it to 70 even though the 50 was not yet served :) The lady said wait a moment but 20 minutes of waiting and didnt get anything, so just stay (just 5 thousand but money hahaha) Not bad, the price is cheap and quite delicious, but what about coming back? Not yet",0,1
ChIJByUqS4_zaS4RAhTVtdab4aA,ffbc423df1705ec8e25369d4e2f520f9,1,2024-04-13,THE PARKING WAS SEVERE. PAYING TIME FOR CAR PARKING ONLY TAKES 10 THOUSAND FOR AN HOUR,0,1
ChIJlWbWgKr3aS4R5_0xN5aU-Lg,02fbfa9fae8569d918fe7f50d3b8c99b,2,2024-04-22,"Ordered the rice bowl, price 65 thousand, it tasted delicious but the pork was literally only 3 small pieces, fried egg & colleslaw. You can see it in my photo. Delicious but not worth it The room is very narrow & there is 1 side of the wall that has a mirror. Maybe the intention is to look spacious, but it ends up being uncomfortable because eating is like looking at you. Moreover, I got a place near the cashiers table where many of the waiters were standing around and looking in the mirror while we ate. Service B is almost B minus, because its not friendly, theres no smile at all & its slow. I asked for 1 meal to take away, 1 to dine in. In fact, its all done dine in. Even though it was explained at length at the beginning when ordering. I wont come here twice",0,1
ChIJayXHpAO_bi4RsYaaupoB-R0,61ab7d95d9796269edfb539798e5dde7,2,2022-05-11,"Cheap. complete, choose your own and comfortable",0,1
ChIJe6uRwHe2aS4Rn94cQMK43S0,aba487b2b5b9845577fb6f6e6adc4e88,3,2024-05-08,"Beautiful place but food is average. Besides that, for the price the food portion is very small",0,1
ChIJlbJM7Ta_by4R1B1swF627RE,86b31b9d07fe810ce255113ac0503582,1,2024-03-14,Is this cafe undergoing renovation or is it permanently closed?... Its been 2 months since there has been any updated information on Google. Dont disappoint consumers,0,1
ChIJGVf47-yjei4R-V4bROFs_fE,96f9ead07720eb24ed19bdee2779c754,3,2023-05-14,"Service is quite long, for the taste of food and standard prices",0,1
ChIJ38u0xmz3ei4R6W2K-tUhhPE,08d221ffca5d5da91d2741f7179d232e,3,2021-05-12,Not good,0,1
ChIJwdLXPfbzaS4RmL1jfjP4Txo,5f356ef221ffdf17423cf3ae080f69eb,1,2024-01-13,"There is no special parking for motorbike taxis, taking orders only takes 10-15 minutes to pay 3000 for parking, if the parking lot is large and comfortable, its not a problem. While other public places have provided special parking for motorbike taxis, business is still in business here. As for other places that dont yet provide special parking for motorbike taxis, the rates are around 1000-2000 and some are even under 10 minutes free.",0,1
ChIJsfKW4-gfai4ReVpmPjiDOe4,ee1cc19ec95e0fbb3071d0135fdc5a0c,1,2024-03-10,"The service is bad, today I bought memoriaan coffee at the Warakas branch, but I havent drunk it yet. Suddenly the boss comes over and says IF YOU ARE CLEAN AFTER DRINK well buy it when we clean it while the coffee is still there. Please provide much better service. Thank You",0,1
ChIJfZzMDhO_eS4RW3N0tc7P94s,48a411dbb0cd492427ba55551d337683,3,2020-05-14,Wifi is slow,0,1
ChIJNcpZ0_IRby4RAcUSCUiq8GU,2b41b75879859e0eb9511556437328ef,1,2023-05-15,"This is the first time I went to Alfamart, the cashier wasnt friendly when asked, didnt answer and didnt give a cheap redemption, then didnt ask, the member gave BAHTIAR. Please review the cashier. As an Alfamart Gold member, Im disappointed... Alfamart boss, take a look at the cashier. Recently I met an unfriendly cashier... If youre friendly...",0,1
ChIJ2aGo7SlZei4RfjXDK_YI_yE,cf4f2e823cec1842ed3ed14db4a71e03,3,2023-07-14,"Its really close to home, but I just found out, finally tried it because I saw the photos of the place, its really good. But apparently now the arrangement is different from the photo, inside there is only 1 table and 2 chairs, the rest is used for sound equipment and guitars. The toilet is also dirty, think again if you want to go there. Even though the hot chocolate was delicious, the toast was okay.",0,1
ChIJG1qi8Qgp1i0RzeaexB9qKlg,1f0d02fbb8248d6593b06df6e26b2530,3,2024-04-14,"3 stars only for the speed of menu arrival, for overpriced food at the prices offered, the taste is not close to authentic, regarding the laksa... its not thick enough and not strong enough, for ngohiong, its too small and theres a slight smell",0,1
ChIJZ5iOsxGxaC4RST3Uy1S1yoc,c57a3509724f6146a8b44e0736481452,1,2024-04-20,"Booked for bukber, it seemed like the waiters were missing something about VIP, so there was a misunderstanding, the food took a long time to arrive after opening, the waiters were also not friendly. Moreover, food without a spoon, whats the concept? Even though we were given 5 spoons, they were plastic spoons, even though we were supposed to be VIP... so we ended up eating the rice bowl with our hands:",0,1
ChIJo5sPRJet1y0Rw2xb0hfrAJs,2e42a4333de2855a17ac90fae9ac3c02,1,2023-10-12,"The quality of the drinks has decreased greatly. The last few times I bought the juice menu, it used syrup or sugar, which made my throat scratch. The presentation is also not good because it uses a cup. Please improve management.",0,1
ChIJbVbSLwCLaS4RUJwfviY1mKQ,6bfb80e21f423d858cb5abc6845c43aa,1,2024-02-10,"Just got here. Because it was raining heavily, so I had coffee and took shelter. Coincidentally Im full (because Ive finished eating) So ordered 3 glasses of coffee, 1 glass of Milo FYI, there were six of me sitting (sister, mother and husband) My mother and sister still felt full, so they didnt order anything to drink. But their service is not great Miss the waiter, the outdoor section on Sunday 4 February 2024. Curse + bitchy. Actually... its not the first time Ive been here, this is probably the fifth or sixth time. Because coincidentally the house is also close. But this is the first time, I got a waiter like this I wont come here again, just last time. There are still many coffee places in JGC that are more worth it than here. Even their waiters are more FRIENDLY.",0,1
ChIJO1J6-FFZei4RqnJ-bJ6mhFI,6da7562466c95cb7e0635ddb1b25fa34,3,2020-05-12,"Need to add directions from the main road. Because its position is quite far into the alley. Restaurant admins need to respond faster, especially to online drivers",0,1
ChIJfxrA5UD0aS4R2ccUPal_7_U,66fd4103a9c7a4ecd767798fe5001de3,3,2024-03-10,"Waited 2+ hours, if you look at the staff there arent enough...",0,1
ChIJOcFyEb_71y0RKZmvH_uaoMU,5baf8da08bf637f022e96a632947039a,3,2021-05-14,The place is pretty good,0,0
ChIJAzDcUGf51y0RKr6F39ydEns,779d8de993639965fc9a1d1995033fb6,1,2023-12-12,I asked for a hard boiled egg and was given half boiled but after I complained the waiter just walked away without saying anything! So Bad,0,1
ChIJ9e831Uj6aS4R-OyDB18edGw,9c4aa6b065be131c3da32bfb2d19ac93,5,2022-05-10,The place is okay for hanging out...The single origin is amazing...The people are friendly...*Recommend for coffee lovers,1,1
ChIJ2XLVVq791y0RhqgTYulrjSo,d3908c50da8bf8e5281a3f470635b7ee,5,2022-05-12,There are toilets and prayer rooms,1,0
ChIJ0fWex3NZei4R3-o3aHIAf3o,3e80979234d9b2a05cae4849fd959923,5,2023-05-14,"So delicious, it immediately became a favorite snack!",1,0
ChIJweoWwYX7ei4R9Vpt8viyoAs,2562e4e63af115182e03a1d600ac70ec,5,2021-05-14,Nice clean comfortable,1,0
ChIJRQDzGyRTaC4R4Z2ofuajLBE,c00efed0ff9a8d02082f146e12f80b70,5,2023-05-14,The best Kings drink,1,0
ChIJK-N_WCSPei4RP829q5cttN0,03749268f8745a2524a261f77a339b31,5,2024-05-11,"Recommended, as the name suggests.",1,0
ChIJIbRvoomzaS4RcQNft0gKnpo,f70c326c63a1ac4422bd42c7ea0b9777,5,2024-01-14,"Just want to say... for Lawson Cipanas customers, lets get into the habit of throwing away used food waste in the right place, because its also provided... dont just rely on the employees...",1,1
ChIJldtFTxJ91y0RV8uyobl11Ps,bd130d98b45bebb1a5569b5d54480fa9,5,2022-05-12,OK,1,0
ChIJZzoEeQ8Wei4Ra6oSd2fRixA,e0023df5e44dbc17400d1205de2ec440,5,2023-05-14,"Complete, affordable prices, best mall food court",1,0
ChIJ-bdt1PGjdy4RZpg_yJWa1Cg,aa3a48d3f277f7e7e4ef76bed3b57ede,5,2023-08-14,Suitable for gathering... Spacious parking space. Far from noisy vehicles,1,0
ChIJ0zhd0toNeC4RKiH3E1XhtWo,aca68df6136ccd2e8e59ac892d61ff28,5,2023-08-12,"A cool place to hang out, work on assignments, have a date or have a meeting, the service is friendly and welcoming, the crew is friendly, the coffee and coffee are delicious",1,0
ChIJC737gF6-eS4RgvqM2-Qps1Q,1245c3f15d5ef8169768e5a70abd2025,4,2024-05-11,Nice!,1,0
ChIJH2TNVh_3aS4RxtPpXS7oxgo,115e58deaa1dcd5ce93755c9deb7c2ed,5,2022-05-13,"Its very close to the boarding house, the coffee and snacks are delicious, especially the spicy croque... you wont regret trying flash coffee, its addictive",1,0
ChIJR_yh1NQfcS4R3OKoaYqlQ6k,e0c5f8518599b6d2c11e052eabe726fa,5,2024-02-14,"It would be even more beautiful if the menu was displayed on a large screen. So those in line can also choose the menu. When you arrive, the cashier just tells you the menu of your choice. If you choose the menu at the cashier it takes a while, the queue becomes long. But the service is fast, really. Yesterday there were lots of visitors, but the menu I ordered was ready quickly. The place is also comfortable. Friendly and good service. Thank you, Atmosphere, for providing this great place in Jepara.",1,1
ChIJzXk4-lZZQi4RMlQbkMbVBpU,9709103a28bc249ce08495fb93b6f684,5,2024-02-10,"The place is nice, just a little poorly maintained even though its still new",1,1
ChIJCaCfQQvtaS4RqCLidzQ4wcY,be99d8c89a9050bbd8c218f2efb6f92f,5,2021-05-10,"the place is quite clean, the food is quite good in terms of taste..the choice is also sufficient for eating with friends..there is rice, godog noodles..there are various fruit juices, there are also iced highs.the parking lot is just a bit narrow..so maybe only fits 3 cars... but you can park on the other side (alfa mart) its like a friend is guarding the parking lot",1,1
ChIJl5l2N-LzaS4R_WKantBMPWU,8940732c31609b31c8a3ae3fba87e5c6,5,2023-07-13,"This place is always a success, comfortable for hanging out and playing skateboarding in the bowl",1,0
ChIJRada-Gnlei4R9PcSt-AmxCc,2a0e86be88d16e883a0981527aff7434,5,2024-01-12,Best,1,0
ChIJ8frqlI9Xei4RciVHfkVswMQ,0139dbe4115b43f238b7e66635abd2a9,5,2023-08-12,Food,1,0
ChIJrWBMljZ91y0RbvhQ--pJ6yc,645f9ec2337d33e445cfac6fd8ec169f,5,2024-05-09,Delicious and cheap,1,0
ChIJNV7mTQD1aS4Rokj3ISwnRGo,8a95d132b4f57c9ce4f78b042e68c156,5,2020-05-10,Good,1,0
ChIJyV6VMPL1aS4Rke_wQr9UWng,f8f05cf3516990465c5c03b06135588d,5,2024-01-10,Kane lah,1,1
ChIJxzIH1-iPaS4R_84vkCGjkBo,46a9527795b22724675c734588f0114c,5,2021-05-11,"The dimsum is delicious, the delivery service is satisfactory. Makes you want it even though the price isnt more. Recommended",1,1
ChIJRfh9mg2feC4Rs4v-M6ZWuVQ,bb15a07cf16fba9e7b52809578d2c911,5,2020-05-14,"Great coffee, cheap but classy",1,0
ChIJW0xB5UBTaC4R2yWS1kTMZ2A,9b5005fedbb49f3ebf2f940cb05d0742,5,2023-05-14,Nice for hanging out,1,0
ChIJVVVV5ZNXei4RQ7VP10KBjvI,117089028d63c5aa1b051cb8399e95fa,4,2023-11-14,"In fact, I was looking for the Limasan stall which turned out to be located in the Ngabean Ndalem complex. We have not received complete information regarding the existence of accommodation in this complex. The Limasan stall itself is on the left wing and serves Sundanese specialties which are very affordable, you could even say cheap. Can cure the longing for Sundanese cuisine. The place is also fun and shady. Suitable for relaxing with family or groups. The combination is delicious, not hard.",1,1
ChIJW2EwrknyaS4RQZoo8Iq5760,a32bc1768b045ffb0470dabe4f8d1416,5,2024-04-22,"We from Astra Motor have opened together in 2024 in Bangi Coffee. What I applaud from here is the service of all the employees, all of them are aware of consumers and the service is really fast. Good job, continue Bangi Coffee. Thank You",1,0
ChIJwS1PfMjh1y0Rxn64ggz-s_k,34f7012951f8cb6868ae12da9b41a429,5,2023-12-14,Recomanded,1,0
ChIJCRCiBe7Gbi4R6pDneUiFg2k,ea9a88b17f88231cb881465bd3baa6a4,4,2024-02-11,Quite complete.,1,0
